step,d0_x,d0_y,d0_z,d0_gx,d0_gy,d0_gz,d1_x,d1_y,d1_z,d1_gx,d1_gy,d1_gz,d2_x,d2_y,d2_z,d2_gx,d2_gy,d2_gz,d3_x,d3_y,d3_z,d3_gx,d3_gy,d3_gz,d4_x,d4_y,d4_z,d4_gx,d4_gy,d4_gz,d5_x,d5_y,d5_z,d5_gx,d5_gy,d5_gz,d6_x,d6_y,d6_z,d6_gx,d6_gy,d6_gz,d7_x,d7_y,d7_z,d7_gx,d7_gy,d7_gz
263,0.2863,-0.0116,1.0337,0.2188,0.0541,1.0000,-0.2237,0.1462,1.0334,-0.2812,0.0541,1.0000,0.0423,-0.4327,1.0334,-0.0312,-0.3789,1.0000,0.0465,0.5630,1.0324,-0.0312,0.4871,1.0000,0.5828,-0.3662,1.0353,0.4688,-0.3789,1.0000,-0.5161,-0.4599,1.0349,-0.5312,-0.3789,1.0000,0.7968,-0.0020,1.0324,0.7188,0.0541,1.0000,-0.5068,0.4132,1.0312,-0.5312,0.4871,1.0000
264,0.2857,-0.0122,1.0337,0.2188,0.0541,1.0000,-0.2232,0.1455,1.0331,-0.2812,0.0541,1.0000,0.0419,-0.4332,1.0334,-0.0312,-0.3789,1.0000,0.0469,0.5622,1.0324,-0.0312,0.4871,1.0000,0.5826,-0.3671,1.0352,0.4688,-0.3789,1.0000,-0.5167,-0.4602,1.0348,-0.5312,-0.3789,1.0000,0.7961,-0.0026,1.0323,0.7188,0.0541,1.0000,-0.5071,0.4129,1.0312,-0.5312,0.4871,1.0000
265,0.2851,-0.0127,1.0335,0.2188,0.0541,1.0000,-0.2227,0.1448,1.0331,-0.2812,0.0541,1.0000,0.0416,-0.4337,1.0333,-0.0312,-0.3789,1.0000,0.0473,0.5613,1.0324,-0.0312,0.4871,1.0000,0.5823,-0.3681,1.0349,0.4688,-0.3789,1.0000,-0.5172,-0.4605,1.0349,-0.5312,-0.3789,1.0000,0.7954,-0.0033,1.0321,0.7188,0.0541,1.0000,-0.5073,0.4126,1.0312,-0.5312,0.4871,1.0000
266,0.2845,-0.0132,1.0335,0.2188,0.0541,1.0000,-0.2222,0.1441,1.0331,-0.2812,0.0541,1.0000,0.0412,-0.4342,1.0333,-0.0312,-0.3789,1.0000,0.0477,0.5604,1.0322,-0.0312,0.4871,1.0000,0.5819,-0.3691,1.0348,0.4688,-0.3789,1.0000,-0.5178,-0.4608,1.0349,-0.5312,-0.3789,1.0000,0.7945,-0.0039,1.0320,0.7188,0.0541,1.0000,-0.5077,0.4122,1.0312,-0.5312,0.4871,1.0000
267,0.2839,-0.0138,1.0334,0.2188,0.0541,1.0000,-0.2217,0.1435,1.0330,-0.2812,0.0541,1.0000,0.0407,-0.4347,1.0334,-0.0312,-0.3789,1.0000,0.0480,0.5596,1.0320,-0.0312,0.4871,1.0000,0.5816,-0.3701,1.0346,0.4688,-0.3789,1.0000,-0.5184,-0.4611,1.0348,-0.5312,-0.3789,1.0000,0.7937,-0.0046,1.0319,0.7188,0.0541,1.0000,-0.5080,0.4119,1.0313,-0.5312,0.4871,1.0000
268,0.2831,-0.0143,1.0332,0.2188,0.0541,1.0000,-0.2213,0.1429,1.0331,-0.2812,0.0541,1.0000,0.0403,-0.4352,1.0331,-0.0312,-0.3789,1.0000,0.0484,0.5587,1.0319,-0.0312,0.4871,1.0000,0.5813,-0.3711,1.0344,0.4688,-0.3789,1.0000,-0.5190,-0.4614,1.0347,-0.5312,-0.3789,1.0000,0.7930,-0.0052,1.0318,0.7188,0.0541,1.0000,-0.5083,0.4116,1.0314,-0.5312,0.4871,1.0000
269,0.2825,-0.0148,1.0332,0.2188,0.0541,1.0000,-0.2209,0.1423,1.0331,-0.2812,0.0541,1.0000,0.0399,-0.4357,1.0330,-0.0312,-0.3789,1.0000,0.0488,0.5578,1.0317,-0.0312,0.4871,1.0000,0.5809,-0.3721,1.0341,0.4688,-0.3789,1.0000,-0.5196,-0.4616,1.0347,-0.5312,-0.3789,1.0000,0.7922,-0.0059,1.0317,0.7188,0.0541,1.0000,-0.5086,0.4113,1.0314,-0.5312,0.4871,1.0000
270,0.2819,-0.0152,1.0332,0.2188,0.0541,1.0000,-0.2204,0.1417,1.0329,-0.2812,0.0541,1.0000,0.0393,-0.4362,1.0330,-0.0312,-0.3789,1.0000,0.0492,0.5569,1.0315,-0.0312,0.4871,1.0000,0.5805,-0.3731,1.0339,0.4688,-0.3789,1.0000,-0.5202,-0.4618,1.0346,-0.5312,-0.3789,1.0000,0.7914,-0.0065,1.0317,0.7188,0.0541,1.0000,-0.5089,0.4110,1.0314,-0.5312,0.4871,1.0000
271,0.2811,-0.0158,1.0331,0.2188,0.0541,1.0000,-0.2200,0.1411,1.0329,-0.2812,0.0541,1.0000,0.0389,-0.4367,1.0327,-0.0312,-0.3789,1.0000,0.0495,0.5561,1.0316,-0.0312,0.4871,1.0000,0.5802,-0.3742,1.0337,0.4688,-0.3789,1.0000,-0.5208,-0.4621,1.0345,-0.5312,-0.3789,1.0000,0.7906,-0.0072,1.0317,0.7188,0.0541,1.0000,-0.5091,0.4107,1.0315,-0.5312,0.4871,1.0000
272,0.2804,-0.0162,1.0330,0.2188,0.0541,1.0000,-0.2196,0.1405,1.0330,-0.2812,0.0541,1.0000,0.0384,-0.4373,1.0325,-0.0312,-0.3789,1.0000,0.0498,0.5552,1.0317,-0.0312,0.4871,1.0000,0.5797,-0.3753,1.0334,0.4688,-0.3789,1.0000,-0.5214,-0.4623,1.0345,-0.5312,-0.3789,1.0000,0.7899,-0.0079,1.0317,0.7188,0.0541,1.0000,-0.5094,0.4104,1.0316,-0.5312,0.4871,1.0000
273,0.2798,-0.0166,1.0330,0.2188,0.0541,1.0000,-0.2191,0.1400,1.0330,-0.2812,0.0541,1.0000,0.0378,-0.4378,1.0325,-0.0312,-0.3789,1.0000,0.0502,0.5543,1.0316,-0.0312,0.4871,1.0000,0.5793,-0.3764,1.0333,0.4688,-0.3789,1.0000,-0.5221,-0.4624,1.0345,-0.5312,-0.3789,1.0000,0.7891,-0.0085,1.0318,0.7188,0.0541,1.0000,-0.5096,0.4101,1.0316,-0.5312,0.4871,1.0000
274,0.2791,-0.0171,1.0329,0.2188,0.0541,1.0000,-0.2187,0.1395,1.0329,-0.2812,0.0541,1.0000,0.0373,-0.4384,1.0323,-0.0312,-0.3789,1.0000,0.0505,0.5535,1.0317,-0.0312,0.4871,1.0000,0.5789,-0.3775,1.0331,0.4688,-0.3789,1.0000,-0.5228,-0.4626,1.0343,-0.5312,-0.3789,1.0000,0.7885,-0.0091,1.0319,0.7188,0.0541,1.0000,-0.5098,0.4098,1.0317,-0.5312,0.4871,1.0000
275,0.2784,-0.0176,1.0328,0.2188,0.0541,1.0000,-0.2183,0.1389,1.0329,-0.2812,0.0541,1.0000,0.0367,-0.4389,1.0320,-0.0312,-0.3789,1.0000,0.0508,0.5526,1.0318,-0.0312,0.4871,1.0000,0.5785,-0.3787,1.0329,0.4688,-0.3789,1.0000,-0.5234,-0.4628,1.0342,-0.5312,-0.3789,1.0000,0.7878,-0.0097,1.0319,0.7188,0.0541,1.0000,-0.5101,0.4095,1.0318,-0.5312,0.4871,1.0000
276,0.2778,-0.0180,1.0328,0.2188,0.0541,1.0000,-0.2178,0.1384,1.0328,-0.2812,0.0541,1.0000,0.0361,-0.4394,1.0319,-0.0312,-0.3789,1.0000,0.0512,0.5518,1.0317,-0.0312,0.4871,1.0000,0.5780,-0.3798,1.0330,0.4688,-0.3789,1.0000,-0.5241,-0.4629,1.0343,-0.5312,-0.3789,1.0000,0.7871,-0.0102,1.0321,0.7188,0.0541,1.0000,-0.5104,0.4092,1.0318,-0.5312,0.4871,1.0000
277,0.2772,-0.0185,1.0329,0.2188,0.0541,1.0000,-0.2174,0.1379,1.0326,-0.2812,0.0541,1.0000,0.0355,-0.4400,1.0318,-0.0312,-0.3789,1.0000,0.0515,0.5510,1.0316,-0.0312,0.4871,1.0000,0.5777,-0.3809,1.0330,0.4688,-0.3789,1.0000,-0.5248,-0.4631,1.0341,-0.5312,-0.3789,1.0000,0.7865,-0.0107,1.0322,0.7188,0.0541,1.0000,-0.5106,0.4090,1.0319,-0.5312,0.4871,1.0000
278,0.2765,-0.0189,1.0329,0.2188,0.0541,1.0000,-0.2170,0.1373,1.0326,-0.2812,0.0541,1.0000,0.0349,-0.4405,1.0316,-0.0312,-0.3789,1.0000,0.0518,0.5502,1.0317,-0.0312,0.4871,1.0000,0.5772,-0.3820,1.0329,0.4688,-0.3789,1.0000,-0.5255,-0.4633,1.0340,-0.5312,-0.3789,1.0000,0.7859,-0.0113,1.0322,0.7188,0.0541,1.0000,-0.5108,0.4087,1.0320,-0.5312,0.4871,1.0000
279,0.2760,-0.0193,1.0330,0.2188,0.0541,1.0000,-0.2166,0.1368,1.0325,-0.2812,0.0541,1.0000,0.0342,-0.4410,1.0316,-0.0312,-0.3789,1.0000,0.0521,0.5493,1.0316,-0.0312,0.4871,1.0000,0.5768,-0.3830,1.0329,0.4688,-0.3789,1.0000,-0.5262,-0.4634,1.0340,-0.5312,-0.3789,1.0000,0.7853,-0.0117,1.0324,0.7188,0.0541,1.0000,-0.5111,0.4084,1.0319,-0.5312,0.4871,1.0000
280,0.2754,-0.0197,1.0332,0.2188,0.0541,1.0000,-0.2161,0.1362,1.0323,-0.2812,0.0541,1.0000,0.0336,-0.4414,1.0315,-0.0312,-0.3789,1.0000,0.0524,0.5485,1.0314,-0.0312,0.4871,1.0000,0.5764,-0.3840,1.0330,0.4688,-0.3789,1.0000,-0.5269,-0.4635,1.0340,-0.5312,-0.3789,1.0000,0.7848,-0.0122,1.0325,0.7188,0.0541,1.0000,-0.5114,0.4081,1.0317,-0.5312,0.4871,1.0000
281,0.2747,-0.0201,1.0331,0.2188,0.0541,1.0000,-0.2158,0.1355,1.0321,-0.2812,0.0541,1.0000,0.0330,-0.4419,1.0313,-0.0312,-0.3789,1.0000,0.0527,0.5476,1.0315,-0.0312,0.4871,1.0000,0.5760,-0.3851,1.0329,0.4688,-0.3789,1.0000,-0.5275,-0.4637,1.0339,-0.5312,-0.3789,1.0000,0.7843,-0.0127,1.0325,0.7188,0.0541,1.0000,-0.5117,0.4079,1.0318,-0.5312,0.4871,1.0000
282,0.2741,-0.0205,1.0329,0.2188,0.0541,1.0000,-0.2154,0.1349,1.0319,-0.2812,0.0541,1.0000,0.0323,-0.4424,1.0313,-0.0312,-0.3789,1.0000,0.0529,0.5468,1.0315,-0.0312,0.4871,1.0000,0.5756,-0.3861,1.0330,0.4688,-0.3789,1.0000,-0.5282,-0.4637,1.0340,-0.5312,-0.3789,1.0000,0.7837,-0.0131,1.0324,0.7188,0.0541,1.0000,-0.5120,0.4076,1.0317,-0.5312,0.4871,1.0000
283,0.2734,-0.0209,1.0329,0.2188,0.0541,1.0000,-0.2150,0.1343,1.0317,-0.2812,0.0541,1.0000,0.0317,-0.4428,1.0313,-0.0312,-0.3789,1.0000,0.0532,0.5459,1.0312,-0.0312,0.4871,1.0000,0.5752,-0.3870,1.0330,0.4688,-0.3789,1.0000,-0.5288,-0.4638,1.0341,-0.5312,-0.3789,1.0000,0.7832,-0.0135,1.0324,0.7188,0.0541,1.0000,-0.5124,0.4074,1.0316,-0.5312,0.4871,1.0000
284,0.2727,-0.0213,1.0327,0.2188,0.0541,1.0000,-0.2146,0.1335,1.0315,-0.2812,0.0541,1.0000,0.0312,-0.4433,1.0313,-0.0312,-0.3789,1.0000,0.0534,0.5450,1.0312,-0.0312,0.4871,1.0000,0.5749,-0.3880,1.0330,0.4688,-0.3789,1.0000,-0.5294,-0.4640,1.0340,-0.5312,-0.3789,1.0000,0.7827,-0.0140,1.0323,0.7188,0.0541,1.0000,-0.5126,0.4072,1.0317,-0.5312,0.4871,1.0000
285,0.2721,-0.0217,1.0325,0.2188,0.0541,1.0000,-0.2143,0.1328,1.0313,-0.2812,0.0541,1.0000,0.0305,-0.4438,1.0313,-0.0312,-0.3789,1.0000,0.0536,0.5441,1.0312,-0.0312,0.4871,1.0000,0.5745,-0.3889,1.0329,0.4688,-0.3789,1.0000,-0.5300,-0.4640,1.0341,-0.5312,-0.3789,1.0000,0.7821,-0.0145,1.0322,0.7188,0.0541,1.0000,-0.5130,0.4070,1.0319,-0.5312,0.4871,1.0000
286,0.2714,-0.0220,1.0325,0.2188,0.0541,1.0000,-0.2139,0.1321,1.0310,-0.2812,0.0541,1.0000,0.0300,-0.4442,1.0314,-0.0312,-0.3789,1.0000,0.0539,0.5432,1.0310,-0.0312,0.4871,1.0000,0.5741,-0.3898,1.0329,0.4688,-0.3789,1.0000,-0.5305,-0.4641,1.0343,-0.5312,-0.3789,1.0000,0.7815,-0.0149,1.0322,0.7188,0.0541,1.0000,-0.5133,0.4067,1.0318,-0.5312,0.4871,1.0000
287,0.2707,-0.0223,1.0325,0.2188,0.0541,1.0000,-0.2135,0.1313,1.0308,-0.2812,0.0541,1.0000,0.0295,-0.4447,1.0315,-0.0312,-0.3789,1.0000,0.0542,0.5422,1.0308,-0.0312,0.4871,1.0000,0.5738,-0.3908,1.0328,0.4688,-0.3789,1.0000,-0.5311,-0.4643,1.0343,-0.5312,-0.3789,1.0000,0.7809,-0.0154,1.0321,0.7188,0.0541,1.0000,-0.5135,0.4065,1.0319,-0.5312,0.4871,1.0000
288,0.2699,-0.0227,1.0324,0.2188,0.0541,1.0000,-0.2131,0.1305,1.0307,-0.2812,0.0541,1.0000,0.0289,-0.4452,1.0316,-0.0312,-0.3789,1.0000,0.0543,0.5413,1.0308,-0.0312,0.4871,1.0000,0.5734,-0.3918,1.0326,0.4688,-0.3789,1.0000,-0.5316,-0.4644,1.0345,-0.5312,-0.3789,1.0000,0.7803,-0.0159,1.0319,0.7188,0.0541,1.0000,-0.5138,0.4063,1.0320,-0.5312,0.4871,1.0000
289,0.2693,-0.0230,1.0324,0.2188,0.0541,1.0000,-0.2127,0.1297,1.0304,-0.2812,0.0541,1.0000,0.0284,-0.4456,1.0318,-0.0312,-0.3789,1.0000,0.0546,0.5403,1.0306,-0.0312,0.4871,1.0000,0.5730,-0.3927,1.0327,0.4688,-0.3789,1.0000,-0.5321,-0.4645,1.0346,-0.5312,-0.3789,1.0000,0.7797,-0.0163,1.0319,0.7188,0.0541,1.0000,-0.5142,0.4060,1.0320,-0.5312,0.4871,1.0000
290,0.2686,-0.0234,1.0325,0.2188,0.0541,1.0000,-0.2123,0.1289,1.0303,-0.2812,0.0541,1.0000,0.0281,-0.4461,1.0319,-0.0312,-0.3789,1.0000,0.0548,0.5394,1.0305,-0.0312,0.4871,1.0000,0.5727,-0.3936,1.0326,0.4688,-0.3789,1.0000,-0.5326,-0.4647,1.0346,-0.5312,-0.3789,1.0000,0.7791,-0.0167,1.0319,0.7188,0.0541,1.0000,-0.5144,0.4058,1.0319,-0.5312,0.4871,1.0000
291,0.2679,-0.0238,1.0324,0.2188,0.0541,1.0000,-0.2119,0.1280,1.0302,-0.2812,0.0541,1.0000,0.0276,-0.4466,1.0320,-0.0312,-0.3789,1.0000,0.0549,0.5384,1.0305,-0.0312,0.4871,1.0000,0.5722,-0.3946,1.0325,0.4688,-0.3789,1.0000,-0.5331,-0.4649,1.0347,-0.5312,-0.3789,1.0000,0.7784,-0.0172,1.0318,0.7188,0.0541,1.0000,-0.5147,0.4056,1.0320,-0.5312,0.4871,1.0000
292,0.2672,-0.0241,1.0323,0.2188,0.0541,1.0000,-0.2114,0.1273,1.0300,-0.2812,0.0541,1.0000,0.0272,-0.4470,1.0321,-0.0312,-0.3789,1.0000,0.0551,0.5374,1.0304,-0.0312,0.4871,1.0000,0.5718,-0.3954,1.0324,0.4688,-0.3789,1.0000,-0.5336,-0.4650,1.0349,-0.5312,-0.3789,1.0000,0.7777,-0.0176,1.0317,0.7188,0.0541,1.0000,-0.5150,0.4054,1.0319,-0.5312,0.4871,1.0000
293,0.2665,-0.0244,1.0325,0.2188,0.0541,1.0000,-0.2110,0.1264,1.0300,-0.2812,0.0541,1.0000,0.0269,-0.4474,1.0323,-0.0312,-0.3789,1.0000,0.0553,0.5365,1.0303,-0.0312,0.4871,1.0000,0.5714,-0.3963,1.0324,0.4688,-0.3789,1.0000,-0.5340,-0.4652,1.0349,-0.5312,-0.3789,1.0000,0.7771,-0.0180,1.0317,0.7188,0.0541,1.0000,-0.5153,0.4051,1.0318,-0.5312,0.4871,1.0000
294,0.2659,-0.0248,1.0325,0.2188,0.0541,1.0000,-0.2106,0.1256,1.0300,-0.2812,0.0541,1.0000,0.0265,-0.4478,1.0323,-0.0312,-0.3789,1.0000,0.0554,0.5356,1.0305,-0.0312,0.4871,1.0000,0.5709,-0.3973,1.0322,0.4688,-0.3789,1.0000,-0.5345,-0.4653,1.0349,-0.5312,-0.3789,1.0000,0.7764,-0.0184,1.0316,0.7188,0.0541,1.0000,-0.5156,0.4050,1.0319,-0.5312,0.4871,1.0000
295,0.2653,-0.0252,1.0324,0.2188,0.0541,1.0000,-0.2101,0.1249,1.0300,-0.2812,0.0541,1.0000,0.0262,-0.4481,1.0324,-0.0312,-0.3789,1.0000,0.0555,0.5347,1.0306,-0.0312,0.4871,1.0000,0.5704,-0.3982,1.0321,0.4688,-0.3789,1.0000,-0.5349,-0.4654,1.0350,-0.5312,-0.3789,1.0000,0.7758,-0.0189,1.0315,0.7188,0.0541,1.0000,-0.5159,0.4049,1.0320,-0.5312,0.4871,1.0000
296,0.2646,-0.0254,1.0326,0.2188,0.0541,1.0000,-0.2097,0.1241,1.0300,-0.2812,0.0541,1.0000,0.0259,-0.4484,1.0326,-0.0312,-0.3789,1.0000,0.0558,0.5339,1.0306,-0.0312,0.4871,1.0000,0.5700,-0.3991,1.0321,0.4688,-0.3789,1.0000,-0.5353,-0.4655,1.0350,-0.5312,-0.3789,1.0000,0.7752,-0.0192,1.0316,0.7188,0.0541,1.0000,-0.5162,0.4046,1.0318,-0.5312,0.4871,1.0000
297,0.2640,-0.0257,1.0327,0.2188,0.0541,1.0000,-0.2093,0.1234,1.0301,-0.2812,0.0541,1.0000,0.0256,-0.4488,1.0325,-0.0312,-0.3789,1.0000,0.0559,0.5330,1.0307,-0.0312,0.4871,1.0000,0.5696,-0.4000,1.0321,0.4688,-0.3789,1.0000,-0.5357,-0.4656,1.0349,-0.5312,-0.3789,1.0000,0.7745,-0.0197,1.0316,0.7188,0.0541,1.0000,-0.5166,0.4045,1.0318,-0.5312,0.4871,1.0000
298,0.2635,-0.0261,1.0326,0.2188,0.0541,1.0000,-0.2089,0.1227,1.0302,-0.2812,0.0541,1.0000,0.0252,-0.4491,1.0325,-0.0312,-0.3789,1.0000,0.0560,0.5322,1.0309,-0.0312,0.4871,1.0000,0.5691,-0.4009,1.0321,0.4688,-0.3789,1.0000,-0.5362,-0.4656,1.0349,-0.5312,-0.3789,1.0000,0.7739,-0.0201,1.0315,0.7188,0.0541,1.0000,-0.5170,0.4043,1.0318,-0.5312,0.4871,1.0000
299,0.2629,-0.0263,1.0327,0.2188,0.0541,1.0000,-0.2085,0.1220,1.0302,-0.2812,0.0541,1.0000,0.0249,-0.4494,1.0325,-0.0312,-0.3789,1.0000,0.0563,0.5314,1.0309,-0.0312,0.4871,1.0000,0.5687,-0.4017,1.0322,0.4688,-0.3789,1.0000,-0.5366,-0.4656,1.0348,-0.5312,-0.3789,1.0000,0.7733,-0.0205,1.0316,0.7188,0.0541,1.0000,-0.5174,0.4041,1.0317,-0.5312,0.4871,1.0000
300,0.2622,-0.0266,1.0328,0.2188,0.0541,1.0000,-0.2082,0.1213,1.0303,-0.2812,0.0541,1.0000,0.0246,-0.4497,1.0324,-0.0312,-0.3789,1.0000,0.0565,0.5306,1.0311,-0.0312,0.4871,1.0000,0.5682,-0.4025,1.0324,0.4688,-0.3789,1.0000,-0.5370,-0.4657,1.0346,-0.5312,-0.3789,1.0000,0.7727,-0.0209,1.0318,0.7188,0.0541,1.0000,-0.5178,0.4039,1.0315,-0.5312,0.4871,1.0000
301,0.2617,-0.0270,1.0328,0.2188,0.0541,1.0000,-0.2079,0.1208,1.0304,-0.2812,0.0541,1.0000,0.0242,-0.4501,1.0322,-0.0312,-0.3789,1.0000,0.0567,0.5298,1.0313,-0.0312,0.4871,1.0000,0.5678,-0.4034,1.0323,0.4688,-0.3789,1.0000,-0.5376,-0.4656,1.0344,-0.5312,-0.3789,1.0000,0.7720,-0.0213,1.0317,0.7188,0.0541,1.0000,-0.5182,0.4038,1.0316,-0.5312,0.4871,1.0000
302,0.2611,-0.0273,1.0327,0.2188,0.0541,1.0000,-0.2075,0.1201,1.0303,-0.2812,0.0541,1.0000,0.0238,-0.4504,1.0321,-0.0312,-0.3789,1.0000,0.0570,0.5291,1.0314,-0.0312,0.4871,1.0000,0.5674,-0.4042,1.0323,0.4688,-0.3789,1.0000,-0.5381,-0.4656,1.0343,-0.5312,-0.3789,1.0000,0.7714,-0.0217,1.0316,0.7188,0.0541,1.0000,-0.5187,0.4036,1.0315,-0.5312,0.4871,1.0000
303,0.2604,-0.0275,1.0327,0.2188,0.0541,1.0000,-0.2072,0.1195,1.0303,-0.2812,0.0541,1.0000,0.0234,-0.4507,1.0320,-0.0312,-0.3789,1.0000,0.0572,0.5284,1.0314,-0.0312,0.4871,1.0000,0.5670,-0.4050,1.0324,0.4688,-0.3789,1.0000,-0.5386,-0.4656,1.0341,-0.5312,-0.3789,1.0000,0.7708,-0.0221,1.0316,0.7188,0.0541,1.0000,-0.5191,0.4035,1.0313,-0.5312,0.4871,1.0000
304,0.2598,-0.0279,1.0326,0.2188,0.0541,1.0000,-0.2069,0.1189,1.0303,-0.2812,0.0541,1.0000,0.0229,-0.4511,1.0318,-0.0312,-0.3789,1.0000,0.0574,0.5277,1.0316,-0.0312,0.4871,1.0000,0.5665,-0.4059,1.0322,0.4688,-0.3789,1.0000,-0.5392,-0.4656,1.0339,-0.5312,-0.3789,1.0000,0.7701,-0.0225,1.0313,0.7188,0.0541,1.0000,-0.5196,0.4034,1.0313,-0.5312,0.4871,1.0000
305,0.2592,-0.0282,1.0324,0.2188,0.0541,1.0000,-0.2066,0.1183,1.0302,-0.2812,0.0541,1.0000,0.0225,-0.4514,1.0317,-0.0312,-0.3789,1.0000,0.0577,0.5271,1.0318,-0.0312,0.4871,1.0000,0.5661,-0.4067,1.0320,0.4688,-0.3789,1.0000,-0.5398,-0.4655,1.0338,-0.5312,-0.3789,1.0000,0.7694,-0.0229,1.0311,0.7188,0.0541,1.0000,-0.5201,0.4033,1.0312,-0.5312,0.4871,1.0000
306,0.2584,-0.0284,1.0323,0.2188,0.0541,1.0000,-0.2062,0.1176,1.0301,-0.2812,0.0541,1.0000,0.0220,-0.4517,1.0318,-0.0312,-0.3789,1.0000,0.0579,0.5264,1.0318,-0.0312,0.4871,1.0000,0.5656,-0.4074,1.0320,0.4688,-0.3789,1.0000,-0.5404,-0.4655,1.0337,-0.5312,-0.3789,1.0000,0.7688,-0.0233,1.0311,0.7188,0.0541,1.0000,-0.5205,0.4032,1.0312,-0.5312,0.4871,1.0000
307,0.2578,-0.0287,1.0322,0.2188,0.0541,1.0000,-0.2059,0.1170,1.0300,-0.2812,0.0541,1.0000,0.0215,-0.4520,1.0316,-0.0312,-0.3789,1.0000,0.0580,0.5258,1.0319,-0.0312,0.4871,1.0000,0.5651,-0.4082,1.0320,0.4688,-0.3789,1.0000,-0.5411,-0.4654,1.0336,-0.5312,-0.3789,1.0000,0.7680,-0.0237,1.0311,0.7188,0.0541,1.0000,-0.5210,0.4031,1.0313,-0.5312,0.4871,1.0000
308,0.2571,-0.0290,1.0320,0.2188,0.0541,1.0000,-0.2056,0.1164,1.0300,-0.2812,0.0541,1.0000,0.0210,-0.4523,1.0315,-0.0312,-0.3789,1.0000,0.0583,0.5252,1.0319,-0.0312,0.4871,1.0000,0.5647,-0.4091,1.0318,0.4688,-0.3789,1.0000,-0.5417,-0.4653,1.0335,-0.5312,-0.3789,1.0000,0.7673,-0.0241,1.0310,0.7188,0.0541,1.0000,-0.5214,0.4031,1.0314,-0.5312,0.4871,1.0000
309,0.2563,-0.0292,1.0320,0.2188,0.0541,1.0000,-0.2053,0.1157,1.0298,-0.2812,0.0541,1.0000,0.0205,-0.4526,1.0316,-0.0312,-0.3789,1.0000,0.0585,0.5245,1.0319,-0.0312,0.4871,1.0000,0.5642,-0.4098,1.0318,0.4688,-0.3789,1.0000,-0.5423,-0.4653,1.0335,-0.5312,-0.3789,1.0000,0.7667,-0.0244,1.0311,0.7188,0.0541,1.0000,-0.5218,0.4029,1.0313,-0.5312,0.4871,1.0000
310,0.2556,-0.0294,1.0319,0.2188,0.0541,1.0000,-0.2050,0.1150,1.0298,-0.2812,0.0541,1.0000,0.0200,-0.4530,1.0315,-0.0312,-0.3789,1.0000,0.0586,0.5239,1.0319,-0.0312,0.4871,1.0000,0.5636,-0.4106,1.0319,0.4688,-0.3789,1.0000,-0.5430,-0.4652,1.0334,-0.5312,-0.3789,1.0000,0.7660,-0.0247,1.0312,0.7188,0.0541,1.0000,-0.5222,0.4029,1.0314,-0.5312,0.4871,1.0000
311,0.2548,-0.0296,1.0316,0.2188,0.0541,1.0000,-0.2047,0.1144,1.0299,-0.2812,0.0541,1.0000,0.0195,-0.4533,1.0313,-0.0312,-0.3789,1.0000,0.0587,0.5232,1.0319,-0.0312,0.4871,1.0000,0.5631,-0.4115,1.0317,0.4688,-0.3789,1.0000,-0.5437,-0.4651,1.0333,-0.5312,-0.3789,1.0000,0.7653,-0.0251,1.0312,0.7188,0.0541,1.0000,-0.5226,0.4028,1.0316,-0.5312,0.4871,1.0000
312,0.2540,-0.0298,1.0316,0.2188,0.0541,1.0000,-0.2044,0.1136,1.0298,-0.2812,0.0541,1.0000,0.0191,-0.4536,1.0314,-0.0312,-0.3789,1.0000,0.0588,0.5226,1.0317,-0.0312,0.4871,1.0000,0.5626,-0.4123,1.0316,0.4688,-0.3789,1.0000,-0.5442,-0.4650,1.0334,-0.5312,-0.3789,1.0000,0.7646,-0.0255,1.0312,0.7188,0.0541,1.0000,-0.5230,0.4026,1.0316,-0.5312,0.4871,1.0000
313,0.2532,-0.0299,1.0315,0.2188,0.0541,1.0000,-0.2041,0.1130,1.0298,-0.2812,0.0541,1.0000,0.0186,-0.4539,1.0315,-0.0312,-0.3789,1.0000,0.0589,0.5218,1.0316,-0.0312,0.4871,1.0000,0.5620,-0.4131,1.0316,0.4688,-0.3789,1.0000,-0.5449,-0.4650,1.0334,-0.5312,-0.3789,1.0000,0.7640,-0.0257,1.0313,0.7188,0.0541,1.0000,-0.5234,0.4025,1.0317,-0.5312,0.4871,1.0000
314,0.2525,-0.0301,1.0314,0.2188,0.0541,1.0000,-0.2039,0.1123,1.0298,-0.2812,0.0541,1.0000,0.0181,-0.4542,1.0315,-0.0312,-0.3789,1.0000,0.0590,0.5211,1.0315,-0.0312,0.4871,1.0000,0.5615,-0.4139,1.0315,0.4688,-0.3789,1.0000,-0.5455,-0.4649,1.0333,-0.5312,-0.3789,1.0000,0.7633,-0.0261,1.0313,0.7188,0.0541,1.0000,-0.5237,0.4024,1.0319,-0.5312,0.4871,1.0000
315,0.2516,-0.0303,1.0313,0.2188,0.0541,1.0000,-0.2036,0.1116,1.0298,-0.2812,0.0541,1.0000,0.0176,-0.4545,1.0316,-0.0312,-0.3789,1.0000,0.0592,0.5204,1.0313,-0.0312,0.4871,1.0000,0.5610,-0.4147,1.0314,0.4688,-0.3789,1.0000,-0.5461,-0.4649,1.0334,-0.5312,-0.3789,1.0000,0.7627,-0.0265,1.0311,0.7188,0.0541,1.0000,-0.5240,0.4022,1.0320,-0.5312,0.4871,1.0000
